CNN Evaluation on Distorted and Restored Images

The tumor_probability column is the CNN output probability for the tumor class.
Probability >= 0.5 is predicted as tumor; otherwise it is predicted as no_tumor.

clean        | original                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.203065
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.388862
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.977011
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.838549
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.847657
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.639103
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.929311
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.928358
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.564741
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.902924
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.915732
distorted    | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.864474
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.940662
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.891320
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.990932
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.777773
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999653
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.933825
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.955338
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.942296
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.974367
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.953908
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.885348
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.978880
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.989045
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.958095
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.979939
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.983955
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.944808
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.940793
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.938729
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.905285
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.982711
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.631837
distorted    | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.784979
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.186543
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.087872
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.428459
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.263299
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.104498
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.772694
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.427550
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.412080
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.385770
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.772477
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.777592
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.114345
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.477148
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.782004
restored     | gaussian_blur_sigma_1_5      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.472815
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.737233
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.644312
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.984664
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.463598
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999043
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.644473
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.659633
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.777194
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.743251
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.664539
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.553285
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.928738
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.955162
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.712137
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.944352
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.945164
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.694701
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.752533
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.841882
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.666070
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.964081
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.269042
restored     | gaussian_blur_sigma_1_5      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.428127
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.840128
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.542395
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.854707
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.912211
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.529817
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.988110
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.903700
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.909480
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.696295
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.952877
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.951784
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.726006
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.943102
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.933564
distorted    | gaussian_blur_sigma_2_0      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.919004
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.960442
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.932844
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.992926
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.847118
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999673
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.963089
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.976707
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.968972
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.986481
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.975697
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.920372
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.985068
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.991598
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.976011
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.982447
distorted    | gaussian_blur_sigma_2_0      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.989413
